id,featur_typ_code,point_id_field,utm_zone,utm_easting,utm_northing,height,length,strsrvy_rchsrvy_id,sitesrvy_id,comments
13225,F,474048,11,404247,5521868,26.0,23,270019,,"cascade falls, 30m upstream from mainstem reach 1"
13229,F,474598,11,412215,5526775,9.5,2,,16237,bedrock falls on mainstem creek at ouflow to site
13263,F,474746,11,405856,5537733,2.0,2,,16277,"boulder falls, no pools, not barrier"
13264,F,474748,11,404617,5536570,3.5,15,,16277,"boulder falls, barrier to fish passage"
13267,F,474762,11,399145,5531631,8.0,3,,16281,"Cascade falls, no pools, gradient 36%, no passage for fish"
13273,F,474784,11,400656,5531366,3.5,1,,16286,bedrock falls with debris jam
13275,F,474790,11,403270,5539548,2.0,5,,16287,"possible barrier to fish passage, large boulder falls"
13316,F,479729,11,534598,5636231,10.0,,272598,,
13328,F,479845,11,534308,5636248,3.0,,272644,,
13491,F,455888,9,690318,6068441,7.0,2,,16795,Barrier to upstream fish migration
13492,F,455894,9,686518,6064195,15.0,1,,16799,Barrier to fish
13493,F,455896,9,686983,6065779,10.0,,,16799,Located in R5 Barrier to fish
13494,F,455903,9,690219,6065314,3.5,1,,16803,Barrier to upstream fish migration
13495,F,455905,9,690180,6065285,4.0,1,,16803,
13497,F,455915,9,695604,6063981,1.8,,,16808,Barrier to upstream fish migration
13498,F,455920,9,695985,6063814,7.0,2,,16811,Falls prevent upstream fish migration
13499,F,455922,9,695929,6063768,7.0,1,,16811,Falls 100  m upstream of the first set
13500,F,455927,9,697447,6061916,4.0,1,,16814,Falls prevent upstream migration
13504,F,455956,9,687544,6071981,1.7,,,16834,Vertical Falls-no plunge pool
13935,F,504237,10,616595,5843496,1.5,0,,18149,Falls
13936,F,504973,11,412662,5545030,1.7,0,,18151,58m above mouth upstream migration barrier.
13939,F,504988,11,412206,5546290,6.0,10,,18160,28m downstream of reach 2.
13942,F,505003,11,410005,5547165,4.0,0,,18169,133m above mouth upstream migration barrier.
13943,F,505005,11,409960,5547165,4.5,0,,18169,161m above mouth.
13944,F,505012,11,409215,5550150,3.5,4,,18174,Bottom of reach.
13948,F,506450,10,542805,6037868,2.0,,284943,,VERTICAL
13949,F,506450,10,542805,6037868,2.0,,284944,,VERTICAL
14287,F,57743,10,342532,6116214,15.0,,290914,,REACH NOT SURVEYED.FALLS OBSERVED FROM HELI.NO PHOTOS TAKEN.REACH NOT INCLUDED IN PLAN BUT INCLUDED IN REPORT DUE TO FALLS.MANY FIELDS ON CARD COULD'NT BE COMPLETED.
14288,F,57743,10,331670,6106800,40.0,,290929,,REACH NOT SURVEYED.FALLS OBSERVED FROM HELI.REACH NOT INCLUDED IN PLAN BUT INCLUDED IN REPORT DUE TO FALLS.MANY FIELDS ON CARD COULD'NT BE COMPLETED.
14289,D,519341,10,332570,6107987,,48,,19286,down book as scale
14290,F,57743,10,327242,6111119,9.0,5,,19297,FALLS WERE 8-10M VERTICAL
14615,F,523083,11,333372,5772542,8.0,,292428,,Fish barrier
15064,F,530279,11,342521,5780048,1.5,,295166,,waterfall is a fish barrier
15144,F,531337,11,347366,5785405,4.0,3,,20115,falls barrier
15148,F,531351,11,339022,5762445,2.7,1,,20121,Fish barrier
15202,F,538697,9,637669,6341469,15.0,5,298864,,Fish barrier.
15203,F,538697,9,637669,6341469,15.0,5,298865,,Fish barrier.
15559,F,549260,10,579715,6173002,4.0,,,21804,
16204,F,548113,10,594790,6115518,15.0,,321039,,
16206,F,548237,10,595438,6110814,,,321099,,Falls below LP 441
16207,F,548269,10,591872,6113265,20.0,,321114,,"Falls on reach 2 reach break.  Photo frames 13, 14, 15."
16208,F,548301,10,598394,6117938,10.0,10,,23294,u/s gradient is 70%
16222,F,548448,10,597650,6115714,3.0,2,,23356,Boulder / log jam
16262,F,574544,9,709671,5524457,4.0,,323431,,A 4m fall at a failed  culvert.
16263,F,574546,9,709687,5524456,4.0,,323431,,"A 4.5m fall, 75m upstream of the mouth.  This is a definite barrier to fish migration."
16264,F,574576,9,709572,5530675,3.0,,323445,,A downstream view of a 3m bedrock controlled fall 40m upstream of the mouth.
16268,F,574600,9,707623,5533883,,,323453,,An upstream view of the falls downstream of the West road.
16270,F,574610,,,,3.0,,323456,,A view of the 3m falls present at the mouth of this stream.
16276,F,574707,9,696570,5521619,5.0,,323500,,An upstream view of the falls located upstream of the upstream end of the site.
16278,F,574723,9,709557,5525856,3.0,,323507,,An upstream view of a 2.7 m LWD controlled falls at the end of the reach. This is the upper limit of all fish as the gradient upstream is 36%.
16281,F,574733,9,705460,5528045,,,323511,,This falls is the upper limits of fish in this stream and represents the end of reach 1.  The gradient increases to 20% upstream.
16286,F,574761,9,699184,5536032,2.0,,323519,,This 2.5 m LWD controlled falls form a temporary anadromous barrier.  Fish were present upstream.
16288,F,574785,9,697588,5528128,2.0,,323529,,"Located 53m below the lake main road, these falls have a 1.2 m pool below them."
16296,F,574849,10,285368,5536619,,10,323556,,10m fall located immediatly upstream of a bridge on the East Main road.
16297,F,574851,10,285307,5536615,,20,323556,,Falls located immediatly downstream of the bridge.
16298,F,574853,10,285751,5536468,,15,323556,,5m falls followed by 10m falls located donwstream of site.
16303,F,574904,9,708719,5531603,3.0,,,23535,An upstream view from the upstream end of the site.  These bedrock controlled falls consist of two steps.  The first step is 1m and there are fish present above this first step.  The second step is 2m and no fish are present above this step.
16307,F,574922,9,707983,5524732,2.0,,,23545,A view upstream of the falls at the upstream end of the site.
16332,F,575033,9,713337,5528954,2.0,,,23606,Falls located 120m downstream of the bridge on spur road 40B.
16333,F,575038,9,710423,5517505,25.0,,,23609,25m falls present at the end of the site.
16334,F,575040,,,,5.0,,,23609,Upstream view of the LWD controlled falls at the dowwnstream end of the site.
16336,F,575054,9,705981,5525008,4.0,,,23619,An upstream view of the 4m bedrock controlled falls present at the end of the site.
16338,F,574745,9,696047,5531222,2.0,,,23625,An upstream view of a 2m LWD controlled falls at 240m upstream of the Oktwanch River Road.  There is a 20m sediment wedge present upstream of the falls.  These fall are a confirmed barrier to fish.
16339,F,574749,9,702933,5531712,2.0,,,23626,View upstream of 1.5m boulder falls located at 340m upstream of Nimpkish Road.  Fish were caught downstream of this barrier but not upstream.
16341,F,575076,9,693394,5535169,3.0,,,23635,3m bedrock and LWD controlled falls at the upstream end of the site.
16343,F,575083,9,698769,5529082,2.0,,,23638,2m falls 30m upstream of the downstream end of the site. There are fish present upstream of these falls .
16346,F,575092,9,693281,5528861,2.0,,,23641,2m LWD controlled falls with a  large wedge located 70m upstream of the downstream end of the site.
16347,F,575101,9,708583,5536082,3.0,,,23648,Bedrock controlled falls.
16440,F,576973,9,691525,5508649,2.5,,324294,,Historical Data (Historical data also indicates this is a barrier to CT).
16577,F,577689,9,686223,5519131,7.0,,324515,,bedrock falls
16638,F,578256,9,687827,5525589,2.2,,324738,,Falls are located 162 m u/s of confluence with Conuma River.
16653,F,578364,9,688157,5520514,,,324777,,Historical data indicates is 100m high.  Field crew confirmed presence of falls & indicate they are for the majority of reach 2.
16678,F,578542,9,679317,5515854,6.0,20,324841,,barrier to fish access
16683,F,578580,9,691026,5505958,9.0,,324855,,barrier to all fish (FISS 2000).  Historical Data so no photo available.
16684,F,578582,9,691022,5505993,2.5,,324855,,Historical Data.
16687,F,578594,9,690941,5507904,,,324858,,Historical Data.
16689,F,578604,9,693706,5511479,20.0,,324861,,falls downstream of lake outlet.
16691,F,578620,9,691927,5507231,12.0,,324867,,"Historical data (Clough) indicated that this was a 15m high cascade and FISS indicated this was a 7m high falls, but it was verified in the field as a 12m high falls."
16692,F,578630,9,694929,5508392,60.0,,324871,,Historical Data
16693,F,578636,9,690672,5509163,7.5,,324873,,Historical Data
16698,F,578674,9,690758,5511064,10.0,,324887,,Historical Data - upper limit to CT
16705,F,578734,9,691904,5518135,8.0,,324910,,Historical Data (note is to be upstream limit to all fish according to historical data).
16706,F,578742,9,694472,5519569,30.0,,324913,,Falls are a barrier to fish
16708,F,578748,9,694486,5519701,12.0,,324914,,This falls was confirmed by the 2000 field crew.
16712,F,578776,9,689261,5514667,13.0,,324924,,Falls are at 1.2 km u/s of confluence with Tlupana mainstem.  Falls confirmed by field crew -  dead salmon at base.
16717,F,578796,9,695443,5514337,20.0,,324929,,+20 m high falls - u/s view
16718,F,578800,9,695504,5514598,3.0,,324930,,Historical Data
16719,F,578804,9,695383,5514736,5.0,,324931,,Historical Data
16720,F,578806,9,695460,5514657,7.0,,324931,,Historical Data
16721,F,578810,9,695897,5515318,4.0,,324932,,+ 4 m falls
16723,F,578818,9,697430,5516740,,,324934,,Historical Feature therefore no photo available.
16724,F,578828,9,690100,5513659,10.0,,324938,,+10m falls at 30m u/s of confluence with Nesook River - barrier to fish.
16728,F,578916,9,697713,5517498,,,324978,,Historical Data
16730,F,578946,9,690144,5516439,4.2,,324991,,note 6.2 m long 55% gradieht bedrock cascade on left of this photo frame.
16737,F,578996,9,692501,5518279,,,325009,,Historical Data
16739,F,579004,9,692277,5518711,6.0,,325011,,Falls u/s of Tlupana Rd.
16740,F,579006,9,692318,5518685,40.0,,325011,,This historical feature confirmed to be 40 m high in field.  Falls is d/s of Tlupana Rd - no fish access.
16743,F,579030,9,694271,5521241,,,325020,,Historical feature
16744,F,579034,9,694058,5521708,2.0,,325021,,falls confirmed in the field.
16748,F,579072,9,690176,5520936,5.0,,325036,,Historical Data indicates is upstream limit to all fish.
16751,F,579080,9,690739,5521479,,,325037,,Falls are near bridge crossing.  Historical Data
16752,F,579082,9,690507,5521983,,,325037,,Historical Data
16753,F,579084,9,690514,5522084,,,325037,,Historical Data - falls are approx.100 m u/s of Falls (NID 98100).
16755,F,579092,9,690481,5523393,,,325039,,Historical Data
16757,F,579106,9,685251,5527433,,,325044,,Historical Data
16758,F,579108,9,685571,5527568,,,325044,,Historical Data
16760,F,579124,9,685493,5520154,5.0,,325050,,Historical data
16762,F,579130,9,685103,5520902,7.0,,325051,,bedrock falls at top of reach
16763,F,579162,9,687995,5518850,10.0,,325066,,10 m falls. Reach drops over rock falls and continues for +40% downstream of the falls.
16765,F,579168,9,687754,5518666,3.5,,325067,,Falls is 120m u/s of pond (WBID 00351GOLD).
16769,F,579218,9,694333,5525018,,,325088,,Historical Data
16774,F,579300,9,685693,5527971,16.0,,325124,,16 m high bedrock falls
16777,F,579348,9,683581,5528351,2.0,,325145,,falls are at top of 38% 17m long cascade (NID 80154).  Falls are at 690m u/s of road crossing.
16780,F,579374,9,678637,5514957,3.5,,325155,,barrier tofish access 220m u/s from road crossing.
16784,F,579396,9,679446,5516067,2.0,,325162,,falls - is start of 300 m long  cascade in FISS.
16785,F,579398,9,679457,5516051,2.0,,325162,,falls approx. 40m u/s of first set of 2m falls - is a barrier.
16786,F,579402,9,679073,5516890,,,325163,,Falls downstream of road.
16787,F,579410,9,680228,5514939,4.0,,325166,,falls barrier to u/s fish access
16788,F,579412,9,680146,5515085,3.0,,325166,,3m vertical falls
16793,F,579442,9,679438,5518014,3.0,,325176,,200m d/s from upper road crossing - fish barrier
16794,F,579444,9,679483,5517947,1.5,,325176,,230m d/s from upper road crossing
16795,F,579446,9,679504,5517924,1.3,,325176,,240m d/s from upper road.
16797,F,579466,9,663202,5550154,15.0,,325184,,Falls at confluence with Zeballos Lake
16798,F,579492,9,660171,5548870,4.0,,325196,,falls - a definate barrier to fish - at 110m u/s from Zeballos Lake
16799,F,579504,9,660954,5550383,2.5,,325201,,2.5m falls gradient 30+ above
16800,F,579548,9,662751,5549701,4.0,,325222,,Falls at confluence of Zeballos Lake
16801,F,579550,9,663026,5548888,20.0,,325222,,Barrier to Fish
16805,F,579662,9,649710,5538759,7.0,,325274,,
16807,F,579668,9,649556,5539016,4.0,,325275,,4m Falls
16808,F,579678,9,651656,5538053,5.0,,325279,,a 5m fall - barrier to fish.  falls at 100m from old logging road.
16809,F,579684,9,652087,5538055,3.0,,325281,,sampled between two sets of falls (NID 78 and NID 79) - NFC. These falls are a barrier to fish.  Falls are paralleled with end of logging road
16810,F,579686,9,652113,5538074,,,325281,,this set of falls approx. 30m u/s from 3m falls (NID 78)
16845,F,581947,9,673209,6089518,5.0,,325996,,Aerial view of 5 m falls located downstream in reach 2.
16913,F,583971,10,477824,6230292,2.5,4,326865,,Deep plunge pool at bottom.
16914,F,583975,10,477859,6230331,6.0,12,326866,,
17125,F,591467,10,999999,9999999,20.0,50,,24965,Steepest section ranges from 10-30m in height.
17126,F,591478,10,373319,6216984,5.0,,,24974,Canyon with high velocity downstream of site.
17320,F,598757,,,,1.2,0,,25477,
17330,F,598798,10,493324,6175664,40.0,70,,25502,A090514B 140% gradient
17331,F,598802,,,,1.4,,,25504,
17333,F,598807,,,,1.4,,,25506,
17341,F,598833,10,497922,6162215,4.0,,,25523,
17342,F,598836,10,501063,6161227,2.4,,,25524,
17343,F,598838,10,501168,6161436,4.0,,,25524,
17344,F,598838,,,,,,,25524,
17345,F,598838,,,,,,,25524,
17349,F,598850,10,506013,6165514,4.0,,,25528,
17350,F,598864,,,,7.0,,,25540,2 sets of cascades above here; 20 & 250m
17351,F,598867,10,477151,6196421,2.3,,,25541,
17352,F,598867,,,,,,,25541,
17358,F,598891,10,478388,6196838,6.5,,,25553,3 more falls within 50m U/S
18008,F,611877,10,446611,5531546,,,341078,,unable to gather Hgt and Lg from airphoto
18009,F,611881,10,446978,5531148,30.0,,341080,,falls 85m down from site
18012,F,611897,10,446607,5531381,12.0,17,341089,,feature not with in sample site
18020,F,612231,10,450542,5532039,2.0,2,,26900,
18021,F,612235,10,450353,5529028,75.0,68,,26901,Falls edge
18108,F,57743,10,333779,6180797,15.0,10,342640,,
18109,F,57743,10,333779,6180797,15.0,15,342640,,approx. 50m downstream of 1st waterfall
18112,F,57743,10,334306,6181327,3.0,2,342644,,Just after wetland
18120,F,57743,10,317548,6181152,,,342687,,Downstream from site
18127,F,57743,10,337372,6186671,15.0,5,342735,,"Other photos R105, F2&3"
18153,F,57743,10,335799,6189035,4.0,2,,27192,"Just before reach 5, upstream of site"
18159,F,57743,10,347995,6190146,2.0,1,,27218,Waterfall
18165,F,57743,10,318987,6183940,15.0,15,,27251,Waterfall downstream of site
18166,F,57743,10,316009,6181921,5.0,,,27254,Downstream of site
18168,F,57743,10,326912,6177314,2.0,3,,27266,Fall 3 m down top of site
18169,F,57743,10,326896,6177337,2.0,2,,27266,30m down top of site
18170,F,57743,10,326882,6177354,8.0,6,,27266,Fall 60 m bottom of site
18194,F,618139,9,557079,6023462,5.0,1,,27349,falls in cavern
18203,F,618164,9,533804,6024681,15.0,,,27356,falls observed from air
18209,F,618178,9,535357,6024714,15.0,,,27358,falls observed from air
18217,F,618204,9,543929,6026793,5.0,,,27368,falls
18218,F,618206,9,543978,6026852,8.0,,,27368,upstream of reach 1 break
18219,F,618209,9,544820,6024867,28.0,,,27369,"falls - barrier to fish, seen from air"
18220,F,618211,9,545103,6025583,6.0,,,27369,"falls ~30 m upstream of the mouth, barrier to fish"
18224,F,618209,9,544820,6024867,16.0,,,27371,"falls, barrier to fish"
18239,F,618419,10,313765,5461580,40.0,40,343630,,
18240,F,618453,10,313408,5462826,,,343646,,
18245,F,618669,10,314283,5460923,,,343749,,
18248,F,618729,10,312754,5459879,40.0,,343776,,
18249,F,618767,10,312999,5461149,,,343794,,
18252,F,618791,10,313407,5462214,,,343803,,
18253,F,618801,10,315500,5461178,,,343807,,
18255,F,618839,10,317562,5461279,,,343824,,
18258,F,618859,10,315559,5458455,,,343831,,
18261,F,618892,10,311672,5456557,8.0,10,,27390,anadromous barrier
18269,F,618419,10,313765,5461580,40.0,40,343904,,
18270,F,618453,10,313408,5462826,,,343920,,
18275,F,618669,10,314283,5460923,,,344016,,
18279,F,618729,10,312754,5459879,40.0,,344043,,
18280,F,618767,10,312999,5461149,,,344062,,
18283,F,618791,10,313407,5462214,,,344071,,
18284,F,618801,10,315500,5461178,,,344075,,
18286,F,618839,10,317562,5461279,,,344095,,
18289,F,618859,10,315559,5458455,,,344102,,
18306,F,618942,10,311757,5457328,7.0,,,27398,ANADROMOUS BARRIER 2X D OF FALLS
18308,F,618948,10,311095,5457518,4.0,25,,27400,"PHOTO 22A. STEPPED:4m F, 10m POOL/CASCADE,2m F (Dn, GE)"
18313,F,618961,10,314151,5460736,6.0,8,,27403,"PHOTO 16A. 6m F, 4m D THEN 4m F. 4m F PROBABLY VB AT HIGH FLOWS"
18319,F,618977,10,311788,5460928,10.0,8,,27407,FISH BARRIER-BEDROCK FALLS
18330,F,619002,10,314599,5461984,4.0,3,,27410,U 217m (HC) FROM TOFINO CREEK CONFLUENCE
18339,F,619026,10,317225,5460739,6.0,1,,27416,
18341,F,619030,10,317267,5460748,5.0,,,27416,3m DROP AND 2m DROP
18342,F,619032,10,317188,5460731,5.0,8,,27416,3m DROP THEN 2m DROP
18344,F,618892,10,311672,5456557,8.0,,,27421,anadromous barrier-Marble creek
18345,F,619063,10,305853,5457431,8.0,30,344126,,
18347,F,619077,10,308555,5461018,10.0,5,344131,,
18397,F,619717,10,305955,5457791,15.0,10,344412,,
18398,F,619729,10,307021,5459999,8.0,6,344417,,"Falls/cascade combination - historic info from Triton, not verified in field"
18405,F,619775,10,308908,5465169,20.0,,344433,,Falls 100 m below Paradise Lake outlet
18407,F,619804,10,307876,5459854,10.0,,344446,,Series of Falls 50m upstream of reach start
18491,F,621258,10,407471,6136800,,,345090,,
18492,F,621260,10,407448,6136949,,,345090,,
18493,F,621262,10,407240,6137650,,,345090,,
18504,F,621290,10,405580,6142996,,,345093,,
18511,F,621340,10,406181,6140283,,,345111,,
18519,F,621356,10,406182,6140299,,,345111,,
18526,F,621372,10,408267,6141315,,,345112,,
18605,F,621670,10,396861,6145561,,,345182,,
18606,F,621672,10,397341,6146098,,,345182,,
18607,F,621676,10,397559,6146338,,,345183,,
19389,F,630100,11,321500,5829100,6.0,35,,28120,Impassible falls upstream of sample site
19390,F,630103,11,340120,5805880,8.0,20,,28121,Impassible falls downstream of site (d/s reach break)
19391,F,630106,11,352240,5817060,2.0,2,,28122,Falls below bridge
19398,F,630134,11,326600,5828400,2.0,2,,28136,Upstream view of falls 10 m below road crossing
19401,F,630147,11,321200,5832450,1.5,,,28143,u/s view of fall  (fish barrier)
19402,F,630152,11,344700,5817060,1.5,1,,28146,u/s view of falls
19408,F,630937,9,678536,6135791,2.0,,348494,,ALSO SEE PHOTO 19 - FEATURE OBSERVED FROM HELICOPTER
19409,F,630939,9,678510,6135809,3.5,,348494,,ALSO SEE PHOTO 18 - FEATURE OBSERVED FROM HELICOPTER - PERMANENT BARRIER
19411,F,630943,9,676883,6135533,10.0,,348494,,ALSO SEE PHOTO 23 - FEATURE OBSERVED FROM HELICOPTER - PERMANENT BARRIER
19412,F,630945,9,676658,6135557,3.0,,348494,,FEATURE OBSERVED FROM HELICOPTER - PERMANENT BARRIER
19414,F,630967,9,678294,6136562,12.0,,348503,,ALSO SEE PHOTO 4 - FEATURE OBSERVED FROM HELICOPTER - PERMANENT BARRIER
19435,F,631099,9,685990,6133655,1.7,,,28192,ALSO SEE PHOTO 17 - FEATURE OBSERVED FROM HELICOPTER
19438,F,631115,9,685661,6133758,1.3,3,,28197,"WIDTH 2M, PERMANENT BARRIER  GPS FILE A083019B"
19441,F,631121,9,684595,6133796,3.0,,,28197,
19442,F,631123,9,684591,6133790,4.0,,,28197,
