stream_crossing_id,user_barrier_status,watershed_group_code,reviewer_name,review_date,notes
197664,POTENTIAL,BULK,LB,2024-06-13,Updated to potential barrier for CWF WCRP reporting
197665,POTENTIAL,BULK,LB,2024-06-13,Updated to potential barrier for CWF WCRP reporting
197823,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197824,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197826,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197563,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197803,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197805,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197816,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197818,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197819,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197820,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197821,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197822,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197846,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197847,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197831,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197837,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197838,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197839,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197788,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197789,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197790,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197791,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197801,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197804,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197797,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197808,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197811,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197841,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197856,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197858,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
197860,PASSABLE,ELKR,MC,2024-06-27,Ford crossing based on assessment
62245,PASSABLE,ELKR,MC,2024-06-27,This crossing has been rehabilitated
62293,POTENTIAL,ELKR,MC,2024-06-27,"Channel blew out and formed a new channel through road. Not clear if this ""ford"" is passable."
124249,BARRIER,HORS,MC,2024-09-26,Scores as passable because currently backwatered by impassable beaver dam. Undersized. This is a barrier.
197834,PASSABLE,ELKR,MC,2025-03-24,2025 Trib review
197833,PASSABLE,ELKR,MC,2025-03-24,2025 Trib review
197827,POTENTIAL,ELKR,MC,2025-03-24,2025 Trib review
6718,PASSABLE,NATR,LS,2025-07-04,"This crossing has been replaced with a bridge, based on aerial imagery review."
57596,BARRIER,HORS,MC,2025-07-25,Collapsed bridge has created log jam that is barrier to fish passage
123937,POTENTIAL,HORS,MC,2025-07-25,Collapsed woodbox culvert is classified as a potential barrier
